name,type1,type2,abilities,attack,defense,hp,sp_attack,sp_defense,speed,generation,pokedex_number,2016-11,2016-12,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06
Baltoy,ground,psychic,['Levitate'],40,55,40,40,70,55,3,343,,,0.00113,0.00213,0.00077,0.00146,0.00088,0.00136,0.00166,0.00273,0.00241,0.0014,0.00262,0.00113,0.00128,0.00111,0.00133,0.00239,0.00132,0.001,0.00101,0.0006,0.00068,0.00224,0.00157,0.00117,0.00341,0.00352,0.0016,0.00192,0.0026,0.00096,0.00109,0.00153,0.00085,0.0011,0.0001,0.00233,0.00112,0.00168,0.00153,0.00203,0.00062,0.00044,0.00045,0.0016,0.00038,0.00722,0.00237,0.00014,0.00173,0.00039,0.00132,0.00122,0.00104,0.00244,0.00089,0.0005,0.00036,0.00155,0.00063,0.00042,0.00086,0.0019,0.0002,0.00058,0.00176,0.00229,0.00067,0.00191,0.00339,0.00066,0.00051,,0.00067,,0.00026,,0.00031
Claydol,ground,psychic,['Levitate'],70,105,60,70,120,75,3,344,0.012,,0.23053,0.2316,0.20206,0.21779,0.19677,0.18364,0.21376,0.21444,0.24057,0.18417,0.17109,0.20265,0.25514,0.26517,0.21363,0.2319,0.22591,0.21819,0.20091,0.18263,0.22679,0.20914,0.22319,0.19228,0.18403,0.2052,0.20945,0.18615,0.1918,0.22871,0.24642,0.35693,0.49596,0.34878,0.37785,0.32421,0.36423,0.35172,0.30087,0.3166,0.29913,0.29957,0.29992,0.30466,0.25142,0.259,0.23681,0.2274,0.23431,0.20715,0.1868,0.19372,0.21588,0.26567,0.16492,0.20675,0.26544,0.24558,0.29174,0.253,0.1552,0.25412,0.15968,0.15045,0.17773,0.25308,0.22655,0.30588,0.23552,0.31962,0.33445,0.31828,0.31338,0.20409,0.2868,0.29999,0.24768
Lileep,rock,grass,"['Suction Cups', 'Storm Drain']",41,77,66,61,87,23,3,345,,,0.00544,0.00394,0.00776,0.00627,0.00318,0.00455,0.00202,0.00178,0.00399,0.00564,0.00438,0.00384,0.00723,0.00275,0.0057,0.00736,0.01222,0.00784,0.00572,0.00625,0.01031,0.00352,0.00232,0.00365,0.0057,0.00766,0.00179,0.00595,0.00493,0.00461,0.00552,0.00707,0.00504,0.00357,0.01287,0.00322,0.01499,0.00377,0.00093,0.006,0.00239,0.00411,0.00056,0.00344,0.00295,0.00265,0.00118,0.0041,0.00116,0.00154,0.00176,0.00076,0.01602,0.00456,0.00562,0.00133,0.00053,0.00505,0.00063,0.00253,0.00343,0.0019,0.00378,0.00175,0.00137,0.00141,0.00168,0.00401,,0.00044,0.00102,0.00241,0.00033,0.0036,0.00657,0.00109,0.00278
Cradily,rock,grass,"['Suction Cups', 'Storm Drain']",81,97,86,81,107,43,3,346,0.01172,,0.3442,0.39562,0.33591,0.34646,0.36945,0.28916,0.3017,0.35882,0.30947,0.26696,0.27829,0.30846,0.3208,0.33834,0.31234,0.32909,0.29972,0.27957,0.25337,0.30432,0.29457,0.31013,0.26907,0.2849,0.28243,0.29678,0.31828,0.2946,0.2946,0.26852,0.30077,0.33022,0.30233,0.33845,0.46255,0.52624,0.58009,0.54318,0.46107,0.45785,0.398,0.41864,0.35636,0.4221,0.36379,0.39019,0.42433,0.42689,0.37366,0.34658,0.43763,0.30885,0.3031,0.31402,0.3059,0.29626,0.3832,0.35243,0.34291,0.29408,0.29043,0.39136,0.29867,0.23948,0.46201,0.2067,0.27691,0.35501,0.27437,0.43403,0.28083,0.34911,0.36,0.38021,0.28575,0.2721,0.357
Anorith,rock,bug,"['Battle Armor', 'Swift Swim']",95,50,45,40,50,75,3,347,,,0.00047,0.00104,0.00249,0.00132,0.00166,0.00236,0.00153,0.00173,0.00165,0.00069,0.00393,0.00313,0.00259,0.00106,0.00163,0.00128,0.00116,0.00097,0.00161,0.0006,0.00144,0.0059,0.00115,0.00316,0.00412,0.00177,0.00379,0.00147,0.00131,0.00202,0.00081,0.00166,0.0013,0.00228,0.00228,0.00122,0.0013,0.00134,0.00153,0.00194,0.00541,0.00044,0.00124,0.00086,0.00077,0.00074,0.0003,0.00369,0.00029,0.00077,0.00176,,0.0007,0.00195,0.0003,0.00183,0.00089,0.00272,,0.00021,0.00043,0.00095,,,0.00039,0.00194,0.00017,0.00134,,0.00066,0.00229,0.00054,,0.00277,,,
Armaldo,rock,bug,"['Battle Armor', 'Swift Swim']",125,100,75,70,80,45,3,348,0.00592,,0.12896,0.15029,0.11175,0.14272,0.12858,0.11668,0.11607,0.12734,0.13519,0.11416,0.11553,0.13571,0.12964,0.15035,0.15422,0.15023,0.12136,0.12313,0.13203,0.12682,0.11778,0.13285,0.1101,0.12192,0.12086,0.10533,0.10886,0.11896,0.12445,0.13933,0.14582,0.10792,0.13643,0.17354,0.18031,0.15894,0.25207,0.19355,0.19078,0.16677,0.1557,0.15095,0.16686,0.18255,0.17356,0.18072,0.23651,0.20893,0.18676,0.18402,0.19238,0.18164,0.16208,0.10419,0.13108,0.15029,0.16532,0.16262,0.20006,0.13335,0.21852,0.15399,0.1734,0.10749,0.14292,0.15573,0.15732,0.1711,0.14105,0.13673,0.16697,0.12066,0.15219,0.14068,0.13867,0.23956,0.23594
Feebas,water,,"['Swift Swim', 'Oblivious', 'Adaptability']",15,20,20,10,55,80,3,349,0.00091,0.00222,0.00333,0.0042,0.00359,0.00424,0.00546,0.00308,0.00359,0.00284,0.00206,0.0024,0.00368,0.0014,0.00222,0.00259,0.0034,0.00279,0.00181,0.00289,0.00279,0.00207,0.00318,0.00235,0.00221,0.00618,0.00245,0.0021,0.00315,0.00274,0.00162,0.00202,0.00205,0.00204,0.00219,0.00106,0.00789,0.00233,0.00298,0.00419,0.00365,0.00073,0.00937,0.00478,0.0027,0.00577,0.00205,0.00427,0.00296,0.00205,0.00434,0.00334,0.00294,0.00046,0.0007,0.00033,0.00074,0.00033,0.00125,,0.00251,0.00211,0.00043,0.00114,0.0008,0.00078,0.00235,0.00247,0.00034,0.00134,0.00321,,0.00381,,0.03097,0.00692,0.00053,0.00492,0.00371
Milotic,water,,"['Marvel Scale', 'Competitive', 'Cute Charm']",60,79,95,100,125,81,3,350,0.70394,1.51784,1.2869,1.21287,1.25378,1.13976,1.14312,1.2574,1.17394,1.17953,1.22386,1.0822,1.15088,1.16416,1.22568,1.4475,1.42573,1.5065,1.46362,1.39766,1.30304,1.3447,1.24571,1.23652,1.13696,1.21092,1.19883,1.33032,1.28854,1.23821,1.20907,1.14971,1.18205,1.25088,1.18216,1.31887,1.71641,1.73823,1.90018,1.83523,1.82872,1.73155,1.61658,1.69154,1.65168,1.62242,1.67568,1.84599,1.66181,1.7497,1.69598,1.55866,1.51465,1.60602,1.6022,1.39853,1.27767,1.30726,1.21606,1.31512,1.43783,1.48071,1.52256,1.16056,1.38639,1.11263,1.14828,1.33576,1.30219,1.68234,1.48195,1.3069,1.42066,1.54447,1.23253,1.30263,1.10912,1.15212,1.4632
Castform,normal,,['Forecast'],70,70,70,70,70,70,3,351,0.03663,0.06428,0.04403,0.03557,0.0273,0.03294,0.02929,0.02547,0.03257,0.03417,0.02854,0.02461,0.02349,0.02863,0.03113,0.03334,0.02779,0.02596,0.02617,0.02608,0.02208,0.03323,0.02307,0.02404,0.02231,0.01932,0.03188,0.02339,0.03093,0.0306,0.02434,0.02892,0.02523,0.02609,0.02364,0.03805,0.03965,0.09796,0.05008,0.03822,0.05343,0.04481,0.03955,0.02999,0.04304,0.03636,0.03797,0.03612,0.03537,0.05924,0.04568,0.04999,0.04009,0.0341,0.02629,0.04786,0.05231,0.05032,0.03349,0.04624,0.03884,0.04382,0.03799,0.09746,0.04295,0.03382,0.06765,0.05203,0.03066,0.03651,0.03677,0.06519,0.03965,0.07079,0.03364,0.04541,0.0478,0.04047,0.05744
Kecleon,normal,,"['Color Change', 'Protean']",90,70,60,60,120,40,3,352,0.00609,,0.12464,0.12252,0.15848,0.20238,0.17972,0.15502,0.13636,0.17799,0.16446,0.17482,0.15996,0.15412,0.13192,0.13887,0.20208,0.16812,0.17968,0.14607,0.14834,0.13696,0.14756,0.13923,0.11225,0.12976,0.17133,0.1478,0.16349,0.14208,0.14769,0.14021,0.12506,0.155,0.15727,0.1539,0.16401,0.16905,0.1911,0.27628,0.22765,0.22714,0.22107,0.1605,0.13531,0.16498,0.18074,0.17291,0.19596,0.19538,0.20584,0.16809,0.22733,0.18378,0.27333,0.18102,0.23821,0.26853,0.14787,0.16281,0.25269,0.23636,0.15241,0.25431,0.17956,0.17105,0.14977,0.32715,0.17383,0.27242,0.48575,0.408,0.30472,0.35448,0.26143,0.29049,0.15627,0.18541,0.17325
Shuppet,ghost,,"['Insomnia', 'Frisk', 'Cursed Body']",75,35,44,63,33,45,3,353,,,0.00056,0.00095,0.00066,0.00084,0.00104,0.00568,0.00157,0.00089,0.0016,0.00174,0.00177,0.00037,0.00264,0.00321,0.00255,0.00258,0.00232,0.0009,0.00099,0.00205,0.00226,0.00144,0.00143,0.00117,0.00192,0.0014,0.00484,0.00145,0.00115,0.00078,0.00123,0.00171,0.00102,0.00194,0.00166,0.00111,0.00279,0.00352,0.00255,0.00113,0.00187,0.002,0.0009,0.00086,0.00026,0.0031,0.00133,0.00219,0.00188,0.00077,0.00103,0.00015,0.00139,0.00456,0.00059,0.0005,0.00196,0.00291,0.00397,0.00084,0.00386,0.00019,0.00099,0.00894,0.01857,0.00617,0.00219,0.00096,0.0066,0.00503,0.00839,0.00938,,0.00305,0.00053,0.00191,0.02996
Banette,ghost,,"['Insomnia', 'Frisk', 'Cursed Body']",165,75,64,93,83,75,3,354,0.00296,,0.06856,0.067,0.06748,0.06315,0.05773,0.05184,0.04316,0.02198,0.03277,0.02994,0.02208,0.02429,0.02352,0.02288,0.02417,0.0253,0.0297,0.02331,0.02206,0.02359,0.02,0.0191,0.02905,0.0185,0.0189,0.01728,0.01932,0.019,0.02261,0.02233,0.02476,0.02097,0.02247,0.02134,0.05502,0.05242,0.05185,0.02867,0.04723,0.03541,0.03341,0.02488,0.05915,0.02666,0.03489,0.03184,0.03256,0.01984,0.01749,0.02647,0.06006,0.03043,0.02838,0.01807,0.02778,0.03222,0.03599,0.02254,0.02193,0.01432,0.05323,0.02475,0.02366,0.06531,0.04419,0.01711,0.0283,0.02696,0.02395,0.03588,0.06252,0.05175,0.04329,0.02298,0.02889,0.05086,0.0176
Duskull,ghost,,"['Levitate', 'Frisk']",40,90,20,30,90,25,3,355,6e-05,,0.0038,0.00558,0.00465,0.00362,0.00289,0.00472,0.00274,0.00378,0.00911,0.00619,0.00872,0.00477,0.00517,0.01016,0.0039,0.00845,0.00459,0.00347,0.00413,0.0043,0.00472,0.00603,0.00629,0.00294,0.00406,0.00554,0.0099,0.00425,0.00466,0.00385,0.00232,0.00368,0.00284,0.0027,0.00913,0.00511,0.01219,0.00486,0.00926,0.00737,0.00239,0.00156,0.01194,0.00147,0.00257,0.00929,0.00873,0.00164,0.00159,0.00398,0.00294,0.00245,0.00209,0.00928,0.00591,0.00531,0.00659,0.01457,0.00397,0.0099,0.00902,0.00076,0.00418,0.00136,0.00059,0.00476,0.00219,0.00574,0.02979,0.014,0.01601,0.01341,0.003,0.00028,0.00105,0.04512,0.00185
Dusclops,ghost,,"['Pressure', 'Frisk']",70,130,40,60,130,25,3,356,0.01376,,0.28174,0.34398,0.3736,0.37009,0.34711,0.36644,0.36504,0.42277,0.482,0.40732,0.33635,0.34461,0.3675,0.3652,0.38573,0.38001,0.38007,0.34197,0.34582,0.38754,0.36036,0.33721,0.30531,0.33102,0.31509,0.32853,0.32978,0.34232,0.30482,0.31552,0.29387,0.33635,0.42083,0.42192,0.47221,0.50159,0.53224,0.52364,0.54372,0.51101,0.57057,0.46684,0.46463,0.50833,0.58199,0.6856,0.71679,0.54045,0.49262,0.56582,0.60298,0.45334,0.43628,0.54584,0.46579,0.54403,0.48635,0.45521,0.55759,0.4883,0.3295,0.41667,0.44304,0.26922,0.4712,0.49328,0.52249,0.34087,0.3694,0.48741,0.40943,0.41347,0.53018,0.36083,0.46881,0.41567,0.48331
Tropius,grass,flying,"['Chlorophyll', 'Solar Power', 'Harvest']",68,83,99,72,87,51,3,357,0.00324,,0.07859,0.09362,0.08797,0.08439,0.06949,0.06054,0.08521,0.08621,0.08096,0.06116,0.06993,0.08279,0.08025,0.08094,0.08064,0.08937,0.07548,0.0607,0.10791,0.1052,0.0861,0.11353,0.13347,0.13593,0.08762,0.07999,0.08423,0.06721,0.06724,0.06568,0.07172,0.076,0.08339,0.11772,0.14699,0.22891,0.21911,0.14359,0.12656,0.1128,0.15154,0.17716,0.16089,0.23476,0.23667,0.21006,0.29128,0.17445,0.11072,0.14251,0.21573,0.17797,0.06999,0.09653,0.05808,0.06709,0.10636,0.06392,0.15224,0.13124,0.05753,0.06529,0.09266,0.06356,0.16912,0.18659,0.14182,0.13306,0.13539,0.0746,0.08031,0.07508,0.12588,0.13652,0.07485,0.18049,0.10963
Chimecho,psychic,,['Levitate'],50,80,75,95,90,65,3,358,0.00392,,0.05449,0.03615,0.0423,0.02552,0.0288,0.03782,0.0233,0.03523,0.03575,0.02173,0.04194,0.0392,0.03719,0.03104,0.03765,0.03059,0.03442,0.04953,0.04171,0.06758,0.0549,0.04677,0.04334,0.03537,0.04028,0.0395,0.04958,0.03739,0.02831,0.03627,0.02824,0.04434,0.04264,0.04602,0.06467,0.05242,0.09271,0.07829,0.04663,0.04084,0.03664,0.03865,0.0489,0.0355,0.04195,0.03228,0.07533,0.09208,0.04076,0.02082,0.02335,0.04021,0.07573,0.03647,0.04655,0.04484,0.01176,0.02992,0.03801,0.04276,0.04207,0.01827,0.02625,0.0173,0.04438,0.03351,0.03756,0.04397,0.0362,0.03675,0.05083,0.07213,0.05828,0.06535,0.0239,0.02106,0.03397
Absol,dark,,"['Pressure', 'Super Luck', 'Justified']",150,60,65,115,60,115,3,359,0.11183,0.25236,0.15939,0.12082,0.09865,0.13088,0.10787,0.10769,0.10251,0.10013,0.10312,0.09174,0.09767,0.09298,0.12097,0.11768,0.11134,0.10811,0.11351,0.10186,0.11004,0.11365,0.09768,0.09686,0.10306,0.08427,0.08898,0.08721,0.09372,0.09462,0.08623,0.07495,0.08649,0.11566,0.13827,0.12072,0.18508,0.19071,0.24555,0.18919,0.22603,0.21183,0.1632,0.12051,0.16686,0.19754,0.16945,0.19841,0.17154,0.20305,0.20497,0.21332,0.12747,0.14724,0.13249,0.14358,0.12783,0.14647,0.16194,0.16009,0.19401,0.11418,0.23999,0.17017,0.13403,0.13509,0.11105,0.08377,0.11538,0.1191,0.11465,0.12645,0.12631,0.12173,0.08326,0.19689,0.20354,0.1072,0.16429
Wynaut,psychic,,"['Shadow Tag', 'Telepathy']",23,48,95,23,48,23,3,360,6e-05,,0.003,0.00366,0.00234,0.00711,0.0027,0.00467,0.00413,0.00161,0.00127,0.00224,0.00219,0.00215,0.00231,0.00166,0.00244,0.00383,0.00334,0.00415,0.00344,0.00412,0.00244,0.00694,0.00308,0.00231,0.00471,0.0021,0.00327,0.0022,0.00194,0.00488,0.00242,0.00458,0.00367,0.00254,0.00664,0.00211,0.00503,0.00419,0.00399,0.0141,0.00364,0.00122,0.00327,0.00811,0.00026,0.00133,0.00488,0.0041,0.00506,0.00797,0.00176,0.00443,0.00209,0.01514,0.01241,0.00714,0.0073,0.01768,0.00689,0.00822,0.00107,0.00057,0.00974,0.00544,0.00958,0.01005,0.00152,0.01644,0.00886,0.0256,0.01804,0.00563,0.00666,0.00415,0.00604,0.01641,0.02131
Snorunt,ice,,"['Inner Focus', 'Ice Body', 'Moody']",50,50,50,50,50,50,3,361,6e-05,0.00034,0.00141,0.00058,0.00059,0.00053,0.00107,0.00072,0.00079,0.00223,0.00112,0.00109,0.00066,0.00064,0.00131,0.0006,0.00058,0.00141,0.00038,0.00119,0.00055,0.00041,0.00121,0.00128,0.00193,0.00049,0.00081,0.0003,0.00076,0.00176,0.0004,0.00291,0.00099,0.00106,0.0004,0.00061,0.00083,0.00289,0.00279,0.00226,0.00238,0.00057,0.00083,0.00133,0.00124,0.00147,0.00026,0.00074,0.00118,0.00014,0.00014,0.00013,0.00088,0.00061,0.00087,0.00049,0.00015,0.0005,0.00107,,0.00042,0.00274,0.00236,0.00152,,0.00058,0.0002,0.00018,0.00101,,0.00038,,0.00025,,,0.00111,0.00053,0.00164,0.00124
Glalie,ice,,"['Inner Focus', 'Ice Body', 'Moody']",120,80,80,120,80,100,3,362,0.01502,0.03224,0.02739,0.02524,0.02752,0.01877,0.02481,0.02511,0.02732,0.02549,0.03079,0.02054,0.01975,0.02539,0.02318,0.01907,0.02165,0.02307,0.02409,0.02049,0.02249,0.0168,0.0179,0.01649,0.02231,0.02389,0.01704,0.0161,0.01846,0.01655,0.01391,0.01918,0.0183,0.01939,0.01668,0.01732,0.03945,0.04054,0.08731,0.0373,0.04587,0.0252,0.02435,0.04199,0.03966,0.0387,0.07607,0.04923,0.04233,0.03667,0.04279,0.03547,0.02203,0.0396,0.02507,0.02735,0.02025,0.03155,0.03082,0.02254,0.02506,0.02423,0.01932,0.02151,0.02287,0.00641,0.02972,0.02734,0.02021,0.01338,0.04846,0.0245,0.02846,0.02091,0.02165,0.04375,0.04517,0.04868,0.02594
Spheal,ice,water,"['Thick Fat', 'Ice Body', 'Oblivious']",40,50,70,55,50,25,3,363,,0.00018,0.00052,0.00086,0.00146,0.00018,0.00159,0.00112,0.00108,0.00106,0.00132,0.00133,0.00073,0.001,0.00125,0.0008,0.001,0.00181,0.00378,0.00102,0.00135,0.0014,0.00094,0.00117,0.00106,0.00185,0.0018,0.00127,0.00145,0.00198,0.00094,0.0004,0.00089,0.00091,0.00102,0.0014,0.00291,0.00089,0.00316,0.0026,0.00161,0.00308,0.00146,0.00067,0.00383,0.00111,0.00205,0.00251,0.00148,0.00192,0.00043,,0.00162,0.00367,0.00209,0.00033,0.00177,,0.00018,0.00117,0.00271,0.00021,0.00021,0.00438,0.00119,0.00603,0.00156,0.00035,0.0059,0.00057,0.00038,0.00241,0.00229,0.0008,0.00033,0.00222,0.00368,0.00137,0.00309
Sealeo,ice,water,"['Thick Fat', 'Ice Body', 'Oblivious']",60,70,90,75,70,45,3,364,0.00011,0.0007,0.00178,0.00184,0.00278,0.00353,0.00435,0.00284,0.00743,0.0044,0.00269,0.00181,0.00313,0.00362,0.00397,0.00267,0.00271,0.00229,0.00523,0.00335,0.00298,0.00332,0.00365,0.00181,0.00316,0.00492,0.00155,0.00649,0.00298,0.00354,0.00154,0.00125,0.00358,0.00321,0.00444,0.00463,0.00488,0.00578,0.00363,0.00687,0.00909,0.00146,0.00291,0.00855,0.00507,0.00332,0.00334,0.00339,0.00814,0.00561,0.00173,0.00296,0.00103,0.00321,0.01097,0.00081,0.00148,0.00531,0.00089,0.0035,0.00459,0.00063,,0.00076,0.00119,0.00467,0.00332,0.00265,0.00017,0.00229,0.00038,0.00197,,0.00027,0.00466,,0.00079,0.00219,0.00031
Walrein,ice,water,"['Thick Fat', 'Ice Body', 'Oblivious']",80,90,110,95,90,65,3,365,0.07554,0.1211,0.11916,0.1117,0.09968,0.11212,0.11115,0.10781,0.11899,0.15985,0.1509,0.11482,0.1331,0.1242,0.10882,0.11226,0.11765,0.14773,0.14275,0.11674,0.10601,0.09299,0.11387,0.10542,0.12531,0.09028,0.08139,0.10658,0.0978,0.09333,0.08731,0.08636,0.08341,0.10393,0.0973,0.1323,0.22754,0.19881,0.21856,0.19481,0.16887,0.12577,0.1403,0.12063,0.2108,0.14508,0.14867,0.22318,0.15067,0.14709,0.15163,0.18698,0.13334,0.13959,0.13353,0.14553,0.09665,0.18749,0.14573,0.08121,0.11904,0.10238,0.12815,0.09936,0.06562,0.07464,0.07899,0.06843,0.10039,0.09004,0.09315,0.09976,0.12961,0.11047,0.09924,0.10218,0.09954,0.08505,0.105
Clamperl,water,,"['Shell Armor', 'Rattled']",64,85,35,74,55,32,3,366,0.00028,,0.00788,0.01027,0.02185,0.02451,0.04124,0.04037,0.024,0.02087,0.05941,0.10828,0.05716,0.03039,0.02805,0.02363,0.0245,0.02349,0.0232,0.02197,0.03234,0.02196,0.02422,0.03346,0.0267,0.0206,0.02829,0.02247,0.01982,0.01561,0.06058,0.03302,0.03689,0.03588,0.04641,0.05274,0.02346,0.02777,0.0511,0.07812,0.04748,0.03647,0.03591,0.01577,0.02197,0.04803,0.04733,0.02698,0.01554,0.02928,0.01879,0.03046,0.01645,0.02477,0.00679,0.04623,0.03783,0.0186,0.01051,0.02079,0.06244,0.0316,0.0498,0.0177,0.00974,0.04199,0.03813,0.03704,0.02813,0.03326,0.02093,0.06191,0.0277,0.03164,0.02864,0.03711,0.0084,0.01504,0.02316
Huntail,water,,"['Swift Swim', 'Water Veil']",104,105,55,94,75,52,3,367,0.00097,,0.02513,0.02855,0.02002,0.0223,0.02653,0.02952,0.01906,0.03111,0.0293,0.0227,0.02057,0.02953,0.03019,0.02272,0.03444,0.02081,0.03283,0.02078,0.02499,0.02115,0.03713,0.02223,0.01809,0.02041,0.02088,0.02379,0.02137,0.01748,0.01382,0.01611,0.01938,0.02674,0.02903,0.02328,0.02927,0.04487,0.03211,0.03236,0.03245,0.03638,0.02612,0.02632,0.0285,0.04558,0.02694,0.01754,0.02975,0.01628,0.02515,0.0302,0.02085,0.05137,0.05293,0.03077,0.05542,0.10279,0.02067,0.02098,0.03529,0.03813,0.02962,0.04911,0.03738,0.014,0.02405,0.01605,0.01819,0.0325,0.02753,0.04419,0.05388,0.01823,0.01965,0.02963,0.01576,0.01422,0.02224
Gorebyss,water,,"['Swift Swim', 'Hydration']",84,105,55,114,75,52,3,368,0.00301,,0.05027,0.05399,0.07329,0.06293,0.044,0.04686,0.05178,0.05621,0.06103,0.05614,0.05926,0.04716,0.04598,0.05355,0.04867,0.04874,0.05802,0.04468,0.04644,0.04166,0.04522,0.03997,0.05231,0.03749,0.04725,0.04679,0.05532,0.04812,0.04595,0.04523,0.04274,0.05767,0.0688,0.05616,0.04671,0.07653,0.05855,0.0591,0.07152,0.0654,0.07421,0.05276,0.08405,0.05823,0.09441,0.04702,0.03153,0.03653,0.06403,0.04601,0.07622,0.05963,0.05327,0.05519,0.1061,0.12555,0.05291,0.0645,0.04949,0.0276,0.05624,0.04359,0.03897,0.05034,0.04868,0.04356,0.03706,0.06672,0.056,0.02625,0.02669,0.05095,0.04862,0.05317,0.03966,0.0577,0.04571
Relicanth,water,rock,"['Swift Swim', 'Rock Head', 'Sturdy']",90,130,100,45,65,55,3,369,0.05278,0.0544,0.03662,0.02656,0.0266,0.02605,0.03591,0.02447,0.02801,0.04163,0.02904,0.03203,0.02908,0.03301,0.03122,0.02469,0.02381,0.03596,0.03536,0.02834,0.03109,0.03152,0.03005,0.03221,0.03101,0.03205,0.03523,0.03615,0.03331,0.03623,0.03119,0.02666,0.02863,0.02884,0.03174,0.05119,0.04796,0.03899,0.07288,0.03588,0.06082,0.03403,0.03737,0.02843,0.04067,0.05811,0.02399,0.03361,0.02901,0.02039,0.03729,0.03097,0.03113,0.04082,0.02054,0.05258,0.03325,0.06211,0.04115,0.07869,0.15704,0.06952,0.02984,0.0691,0.06045,0.04354,0.01681,0.02963,0.02729,0.0325,0.03545,0.03281,0.01474,0.03244,0.08525,0.02215,0.02337,0.03364,0.02563
Luvdisc,water,,"['Swift Swim', 'Hydration']",30,55,43,40,65,97,3,370,0.00307,0.00464,0.01107,0.00673,0.00977,0.01073,0.00536,0.00682,0.00599,0.00646,0.00513,0.0055,0.00641,0.0071,0.01946,0.00736,0.00554,0.00502,0.00585,0.01056,0.00899,0.01262,0.00577,0.00755,0.0059,0.00473,0.00806,0.00737,0.00897,0.00615,0.00897,0.00968,0.00718,0.00826,0.00623,0.00497,0.01879,0.02332,0.02653,0.01391,0.00756,0.00648,0.00687,0.01166,0.0098,0.03943,0.01706,0.01504,0.01347,0.00999,0.01084,0.00951,0.00837,0.02171,0.01201,0.01205,0.013,0.00781,0.01176,0.00486,0.01859,0.01327,0.00773,0.0118,0.00835,0.00564,0.01779,0.01781,0.00202,0.00325,0.01169,0.01509,0.01398,0.01367,0.01599,0.01634,0.02679,0.01832,0.00988
Bagon,dragon,,"['Rock Head', 'Sheer Force']",75,60,45,40,30,50,3,371,0.00068,0.00095,0.00206,0.00184,0.00227,0.00115,0.00084,0.00298,0.0013,0.00145,0.00137,0.00178,0.00125,0.00142,0.00197,0.00254,0.00161,0.00117,0.00256,0.00124,0.00135,0.00124,0.00118,0.00197,0.00263,0.0019,0.00189,0.00107,0.00255,0.0014,0.00067,0.00134,0.00099,0.00127,0.0018,0.00186,0.00249,0.00211,0.0041,0.00251,0.00297,0.00065,0.00114,0.00144,0.00259,0.00233,0.00487,0.00295,0.01184,0.00055,0.00477,0.0009,0.00147,0.00107,0.00139,0.00163,,0.00316,0.00089,0.0035,0.00084,0.00084,0.00086,0.00038,0.0008,0.00019,0.00039,0.00088,,0.0021,0.00019,0.00263,0.00229,0.00188,0.00333,0.00083,,0.00547,0.00062
Shelgon,dragon,,"['Rock Head', 'Overcoat']",95,100,65,60,50,50,3,372,0.00028,0.00253,0.00994,0.00524,0.01625,0.00565,0.00757,0.00882,0.01008,0.02538,0.01488,0.01007,0.00846,0.00784,0.00942,0.00956,0.01365,0.00797,0.00987,0.00855,0.00803,0.01065,0.02262,0.00752,0.00705,0.01178,0.01035,0.00809,0.00858,0.01047,0.01003,0.00699,0.00614,0.00738,0.0093,0.00976,0.0109,0.00889,0.02085,0.02951,0.02208,0.00908,0.00937,0.01066,0.00676,0.01278,0.00513,0.00575,0.00503,0.0104,0.00622,0.00643,0.00514,0.00321,0.00853,0.007,0.00621,0.0098,0.00481,0.00952,0.00209,0.02465,0.00236,0.00247,0.00557,0.00311,0.00274,0.00441,0.0059,0.01147,0.00245,0.0105,0.02109,0.00509,,0.00194,0.02889,0.0082,0.02965
Salamence,dragon,flying,"['Intimidate', 'Moxie']",145,130,95,120,90,120,3,373,0.74734,1.64111,3.51641,3.65823,3.61509,3.83743,3.44863,3.1347,2.62364,2.38338,2.31945,1.91032,1.97759,2.09242,2.20208,2.19104,2.16743,2.13015,2.09404,1.84742,1.8521,1.80169,2.30403,2.43712,2.29621,2.27446,2.16618,2.18699,2.19665,2.00231,1.87176,2.38589,2.01359,2.02328,2.21912,2.51578,3.30763,3.10593,3.03941,2.74228,2.79868,2.6949,2.45828,2.55802,2.50377,2.77925,2.63289,2.47056,2.57278,2.33845,2.05113,2.18514,2.16815,2.04315,1.94866,1.97856,2.06694,2.41907,2.26002,1.88554,2.10193,2.05748,1.81106,1.86676,1.55641,1.70937,1.60931,1.74369,1.62458,1.78596,1.65072,1.93804,2.18462,1.76193,2.0641,1.66179,1.46421,1.477,1.77172
